Geneid	GeneSymbol	Entrez	MouseSymbol	logFC_10vsC	logCPM_10vsC	PValue_10vsC	PAdj_10vsC	logFC_20vsC	logCPM_20vsC	PValue_20vsC	PAdj_20vsC	sig_10vsC	sig_20vsC	up_10vsC	up_20vsC	down_10vsC	down_20vsC	sig_col10	sig_col20
ENSG00000153048	CARHSP1	23589	Carhsp1	-0.684399683908896	5.00440873281997	2.5525867611567e-07	3.92387245571573e-06	-0.774343102898047	5.00440873281997	6.0881541658857e-09	7.49015173087501e-08	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153064	BANK1	55024	Bank1	0.0784729414097495	-0.633184640379617	0.768569223134738	0.856861158196948	0.283258463687843	-0.633184640379617	0.274454963055505	0.393069040738778	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153066	TXNDC11	51061	Txndc11	0.211688723731519	5.6511573964417	0.00135469301351241	0.00688426126591807	0.286909178473918	5.6511573964417	1.34702975039413e-05	8.01119801009438e-05	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153071	DAB2	1601	Dab2	-0.192649180022115	9.5629011642546	0.0339576631473254	0.0916026856298154	-0.366230254746124	9.5629011642546	5.75213701150817e-05	0.000287063251066005	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153094	BCL2L11	10018	Bcl2l11	-0.74127800343324	0.873091998044681	0.00462631808860422	0.0187127986581727	0.061441198436875	0.873091998044681	0.810584523564458	0.870793175528103	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153107	ANAPC1	64682	Anapc1	0.0614778526065912	4.24037798845189	0.454941302873062	0.614545094499517	0.0544532457001354	4.24037798845189	0.507217211722236	0.623140477229148	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153113	CAST	831	Cast	0.0617291372828032	8.31413459370279	0.456708970263385	0.616392466209267	-0.0933488594744611	8.31413459370279	0.261408423061743	0.378364417359312	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153130	SCOC	60592	Scoc	0.270072476629885	5.6656435225373	0.0195876895174401	0.0594912204937163	0.176856296221018	5.6656435225373	0.126957132670406	0.213030985808461	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153132	CLGN	1047	Clgn	0.523841342372502	1.45781973681579	0.0594732061260206	0.141442549403601	0.725645286637989	1.45781973681579	0.00996763412273946	0.0258962356653323	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153140	CETN3	1070	Cetn3	0.0669680311465594	3.60336574009494	0.59294608725898	0.730968642772706	-0.0865835162136503	3.60336574009494	0.491671218334613	0.609422789029839	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153147	SMARCA5	8467	Smarca5	0.0484985496775293	6.69399895877638	0.537615225437172	0.686075256297009	0.0539983616290722	6.69399895877638	0.492521222785308	0.609902177791395	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153162	BMP6	654	Bmp6	-0.0428590754857575	1.91315612445159	0.778170857125437	0.862917129569232	-0.227816888842368	1.91315612445159	0.135545906969707	0.224613723920667	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153165	RGPD3	653489	NA	0.191033425479669	-1.24275325587251	0.592960497613023	0.730968642772706	-0.130379779400661	-1.24275325587251	0.717312136094015	0.79834513950164	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153179	RASSF3	283349	Rassf3	-0.112123038026131	4.65876797471428	0.164819697730445	0.302739248545251	-0.161392685608381	4.65876797471428	0.0458784289779131	0.0933657308930818	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153187	HNRNPU	3192	Hnrnpu	-0.121994747464993	8.23618605431859	0.103633342514659	0.215636677797492	-0.187844523486364	8.23618605431859	0.0122457483512994	0.0307036498167201	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153201	RANBP2	5903	Ranbp2	0.269437763640607	6.79898201676766	0.00409303159674563	0.0169355767354993	0.460693508188733	6.79898201676766	9.02944410521015e-07	7.03145968551068e-06	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153207	AHCTF1	25909	Ahctf1	0.0657168519603427	5.43434771585811	0.445976107541872	0.606729022336454	0.125660071561315	5.43434771585811	0.144626843813954	0.236854610362093	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153214	TMEM87B	84910	Tmem87b	-0.0473344808118502	6.14330272431964	0.535257072854456	0.684188918089005	-0.121734108390011	6.14330272431964	0.111001974499108	0.191761495345477	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153233	PTPRR	5801	Ptprr	0.158830789700384	-1.17679371038355	0.621527398509657	0.752111851274772	-0.479789886087444	-1.17679371038355	0.153188805589179	0.248013581897611	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153234	NR4A2	4929	Nr4a2	0.0502112373076906	1.54801094914309	0.826592079736158	0.894783959822729	0.383718099425067	1.54801094914309	0.0924229003734557	0.164827526618749	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153237	CCDC148	130940	Ccdc148	-0.327661293879497	0.98065852381383	0.173918031175804	0.31442763832337	-0.157141224808968	0.98065852381383	0.513563925519356	0.628768173389355	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153246	PLA2R1	22925	Pla2r1	-0.469773179218853	4.54755237857467	4.44985534518389e-07	6.48319811276644e-06	-0.598340647745464	4.54755237857467	1.54399717884209e-10	2.5257334381324e-09	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153250	RBMS1	5937	Rbms1	-0.251051537670617	7.1726449030053	0.00153122300438845	0.00764732380577386	-0.364865933705601	7.1726449030053	4.23482568322778e-06	2.84269642322162e-05	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153291	SLC25A27	9481	Slc25a27	-0.817300310653321	0.594240845994442	0.000590991580010376	0.00343672177947048	-1.16767732636734	0.594240845994442	1.43567229766435e-06	1.06740683448267e-05	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	NotSig	Down
ENSG00000153310	CYRIB	51571	Cyrib	0.0850985563072504	4.25878243682291	0.38825430085001	0.552900353245558	0.15340868254472	4.25878243682291	0.118971572123693	0.202152459694742	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153317	ASAP1	50807	Asap1	0.122418481270609	6.99386639389598	0.1305388884809	0.256186606716818	0.00747032297895968	6.99386639389598	0.926521205802781	0.951684691719497	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153339	TRAPPC8	22878	Trappc8	0.111462558887138	5.66871596215606	0.117972971770156	0.237390707108051	0.107533037805122	5.66871596215606	0.131113897009937	0.218567501858071	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153363	LINC00467	84791	NA	0.507774871394638	2.68983974163417	3.45469368028071e-05	0.000301048969616919	0.331175888890823	2.68983974163417	0.00720246205580923	0.0195718502170722	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153391	INO80C	125476	Ino80c	0.550249316199019	2.57489219498477	1.72273449863837e-07	2.75712097033162e-06	0.691847737690006	2.57489219498477	3.23581016471612e-11	5.9739276798779e-10	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153395	LPCAT1	79888	Lpcat1	-0.271688594265004	5.86002873567068	0.000118179546203142	0.000867745347195665	-0.212639559468268	5.86002873567068	0.00252875192525129	0.00794965635004594	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153404	PLEKHG4B	153478	NA	0.191269132028453	1.60129007201185	0.298600169091215	0.461700052333845	0.00306876163839583	1.60129007201185	0.985301677900844	0.990728307118901	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153406	NMRAL1	57407	Nmral1	0.127445116635639	4.5853983639571	0.102947037501765	0.214722255370394	0.108832175884199	4.5853983639571	0.163518421217198	0.260994108252556	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153443	UBALD1	124402	Ubald1	-0.17708235309947	3.76413954915996	0.176141254766089	0.317307452245209	0.016312694554719	3.76413954915996	0.900696756435544	0.933578880871674	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153485	TMEM251	26175	Tmem251	0.192948602194048	1.24664460578184	0.216417250769793	0.366679457422513	0.373510871318559	1.24664460578184	0.0150717429321836	0.0368520063626208	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153487	ING1	3621	Ing1	-0.194837110472263	3.00212958767904	0.0852731775430287	0.186513792265391	-0.182056449542837	3.00212958767904	0.107010729293259	0.186110908891617	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153531	ADPRHL1	113622	Adprhl1	0.547029857871858	3.25026257377616	0.0661124397335904	0.153263953406543	1.33013882987952	3.25026257377616	1.99884280096186e-05	0.000112949512191915	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	NotSig	Up
ENSG00000153551	CMTM7	112616	Cmtm7	0.000144967212910517	2.57980021400666	0.999037833254106	0.999375734165036	0.00622552501285685	2.57980021400666	0.956787286485143	0.972304177607359	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153558	FBXL2	25827	Fbxl2	0.113126769047277	3.79567997521257	0.249394381446125	0.405770064124249	0.0672719292521097	3.79567997521257	0.493735296708218	0.610941140299651	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153560	UBP1	7342	Ubp1	0.107203217974022	6.66478335686509	0.129105944660477	0.254088196651469	0.0558479998736641	6.66478335686509	0.429214964086905	0.55150151089731	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153561	RMND5A	64795	Rmnd5a	-0.110700399105767	4.43954734823506	0.193092472223514	0.339301553933892	0.21522654912389	4.43954734823506	0.010734307701732	0.0274920232582633	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153574	RPIA	22934	Rpia	-0.256153724612245	3.11950294071092	0.0232477439392299	0.0682216024541554	-0.238363190348429	3.11950294071092	0.0345409270395967	0.0736541065697991	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153707	PTPRD	5789	Ptprd	-0.0956114649188852	0.337859823709315	0.694758595304516	0.805431962007149	-0.422514440689788	0.337859823709315	0.0861286282202749	0.155781574623462	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153714	LURAP1L	286343	Lurap1l	0.239686241166907	3.66936017443154	0.210265170599672	0.359546972106184	0.796545402888744	3.66936017443154	3.89863505875714e-05	0.000204515839832922	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153721	CNKSR3	154043	Cnksr3	-0.162662119897088	2.89826714583358	0.147396279596168	0.279555749989501	-0.431410405364548	2.89826714583358	0.000143352225737299	0.000636604418679632	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153767	GTF2E1	2960	Gtf2e1	-0.0177874203726623	3.1489703847012	0.864503850760553	0.918345158038005	0.0780098651253953	3.1489703847012	0.451932790440284	0.572631488735405	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153774	CFDP1	10428	Cfdp1	-0.361822499407056	4.70318857936791	4.9754561646299e-05	0.000414052030177529	-0.382354358283271	4.70318857936791	1.83328914488415e-05	0.000104958110238276	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153786	ZDHHC7	55625	Zdhhc7	-0.0116591854717456	7.25786673845727	0.858912378591624	0.915100594712748	-0.0754256542138924	7.25786673845727	0.25036638855666	0.365670928787742	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153789	CIBAR2	339145	Cibar2	-1.16498597836509	-1.24095087243347	0.00125874224518415	0.00649713100236763	-1.18214583898404	-1.24095087243347	0.000716666092100026	0.00261100225917103	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	Down	Down
ENSG00000153790	C7orf31	136895	4921507P07Rik	-0.585383233569417	1.826372307915	2.69466759834378e-06	3.18535127452501e-05	-0.703899213988045	1.826372307915	1.94798925731429e-08	2.15620248032662e-07	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153814	JAZF1	221895	Jazf1	-0.427590316986066	4.49047919999223	0.00146130197585822	0.00734026277819001	-0.557577955734188	4.49047919999223	3.62808341056968e-05	0.000191957414939193	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153815	CMIP	80790	Cmip	0.011893139638689	5.89160669314139	0.896432468793594	0.93678214637577	0.0212447841928253	5.89160669314139	0.816214927596438	0.874994097161327	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153823	PID1	55022	Pid1	0.206358661705879	4.73524932962252	0.204678764687688	0.352981890868258	0.552280068892991	4.73524932962252	0.000750527591131328	0.00271563543372892	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153827	TRIP12	9320	Trip12	0.0808436442237172	7.9930730450953	0.226277848818328	0.378058618046032	0.0138925490541852	7.9930730450953	0.83529596707923	0.887637019342315	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153832	FBXO36	130888	Fbxo36	0.301991056662774	2.61862217785698	0.00922583444315404	0.0326001528662753	0.386306129232011	2.61862217785698	0.000820790655666792	0.00294037117635671	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153879	CEBPG	1054	Cebpg	-0.00322176723315054	5.64668371283497	0.976253146274146	0.985381989427484	0.00248813862739085	5.64668371283497	0.981632983965175	0.988327654276908	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153885	KCTD15	79047	Kctd15	-0.614537449885207	5.30960625277578	1.68001241469772e-09	4.0727907522213e-08	-0.649667971868561	5.30960625277578	1.79176364404561e-10	2.89580336263896e-09	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153896	ZNF599	148103	NA	-0.217373779350572	2.36691913108704	0.0831065837469357	0.183054477632656	-0.342784648227423	2.36691913108704	0.00651545313649036	0.018012810054668	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153902	LGI4	163175	Lgi4	-1.5845446923858	-0.376823492035387	1.09974408283553e-09	2.77525861723068e-08	-0.776355722216635	-0.376823492035387	0.00114145609726763	0.00392920222681417	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Down	NotSig
ENSG00000153904	DDAH1	23576	Ddah1	0.016209408513623	8.81378579235741	0.849935277059091	0.909281625978393	-0.194197286061648	8.81378579235741	0.0234864371463541	0.0533677677505048	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153914	SREK1	140890	Srek1ip1	-0.0123802762107145	5.75829945404309	0.891626667751834	0.933824037910303	0.0742160305322936	5.75829945404309	0.413265814267655	0.536226626427137	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153922	CHD1	1105	Chd1	0.0521508791865521	4.8921785893109	0.596137842912955	0.733552505019141	0.128355498378433	4.8921785893109	0.191043168426533	0.295177763524352	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153930	ANKFN1	162282	Ankfn1	-1.1396976605117	1.30787605363857	3.7453321973254e-11	1.2530763016753e-09	-1.61669274154265	1.30787605363857	1.15071754218587e-19	6.9741028745265e-18	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	Down	Down
ENSG00000153933	DGKE	8526	Dgke	-0.120237152412145	2.42163228809271	0.362862153448528	0.528410194504857	-0.0356155066650041	2.42163228809271	0.786309933608327	0.852789723954503	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153936	HS2ST1	9653	Hs2st1	-0.252643767024283	4.38154313969941	0.00476475203169004	0.0191574641230648	-0.221815359739834	4.38154313969941	0.0130523750390586	0.0325001720959081	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153944	MSI2	124540	Msi2	0.812339299088919	3.9199173263868	2.85828063842448e-19	3.3814603264817e-17	0.950305158460943	3.9199173263868	5.39368185466134e-26	6.23138806771342e-24	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153956	CACNA2D1	781	Cacna2d1	0.336966241913835	5.07806259895037	4.78891142737834e-05	0.000401920670760902	0.240710974950728	5.07806259895037	0.00370539898035256	0.0110877054070121	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153975	ZUP1	221302	Zup1	0.105907071208349	3.22062528873665	0.311516446628445	0.475604502657593	0.222338220309374	3.22062528873665	0.0325273996799344	0.0699978522991783	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153976	HS3ST3A1	9955	Hs3st3a1	0.269442787157368	3.71405771904827	0.0167475961931505	0.0524599560483604	0.319913194565405	3.71405771904827	0.00427566768123905	0.0125702929761756	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153989	NUS1	116150	Nus1	0.0670619673731393	5.49600965355885	0.435813303262577	0.59691376254196	0.053689201441756	5.49600965355885	0.532368971218583	0.646148419762016	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000153993	SEMA3D	223117	Sema3d	-0.355892196133726	2.81179557549509	0.013444832160583	0.044143467582305	-0.567161745542034	2.81179557549509	9.31266873283521e-05	0.000436776864006239	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154001	PPP2R5E	5529	Ppp2r5e	0.121701337565376	5.97298586517218	0.155410844332202	0.290032252143439	0.0510330419134058	5.97298586517218	0.551600639052141	0.662960846090951	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154027	AK5	26289	Ak5	0.966623950807624	5.83505804880512	2.39540467911052e-22	4.02536868121436e-20	0.742967975727992	5.83505804880512	8.02596641785197e-14	2.26072364547038e-12	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154040	CABYR	26256	Cabyr	0.305815294087409	2.21617210833535	0.0334438547313368	0.0905861849801501	0.63876819915963	2.21617210833535	7.30819173479477e-06	4.6165544371698e-05	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154059	IMPACT	55364	Impact	0.127798931379617	5.49905850253585	0.106558581885986	0.220174417902748	0.13034373589211	5.49905850253585	0.0994405972860707	0.174833854793296	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154065	ANKRD29	147463	Ankrd29	0.391643217942991	4.56416350032652	0.00623584219530466	0.0238672672574947	0.264789257501134	4.56416350032652	0.0650063140893856	0.123784879314169	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154079	SDHAF4	135154	Sdhaf4	0.120212821528421	2.6261617913824	0.325968283397319	0.490956867157641	0.1339820866819	2.6261617913824	0.273343537169994	0.391914313328474	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154096	THY1	7070	Thy1	-0.31500807304422	9.1625121457287	0.000346156098452001	0.0021903963987626	-0.485172893025572	9.1625121457287	3.71801970810457e-08	3.88291493244706e-07	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154102	C16orf74	404550	1190005I06Rik	0.391649834454969	1.59116971164778	0.0187334576350138	0.0572968710458293	0.487659577569608	1.59116971164778	0.00307182665982276	0.00943626353250081	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154114	TBCEL	219899	Tbcel	-0.0900959342964125	4.8113935725856	0.201182776199818	0.348902415203813	-0.0427022487013781	4.8113935725856	0.543682507319428	0.655842802695138	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154122	ANKH	56172	Ank	0.11947469441824	5.66531708875606	0.146297568095957	0.277948616195442	-0.0417404341035951	5.66531708875606	0.611965955465001	0.713534065238228	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154124	OTULIN	90268	Otulin	-0.144647156146166	4.30949488185599	0.0542057634824319	0.1319497663174	-0.0739523712763545	4.30949488185599	0.322611090182602	0.445117820640075	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154127	UBASH3B	84959	Ubash3b	0.310039805118543	5.75729502404861	0.00635493270171596	0.0241461317556463	0.390448019882971	5.75729502404861	0.000597646259772514	0.00223576850228078	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154133	ROBO4	54538	Robo4	0.233696557022317	1.16883453858363	0.37143005623501	0.536444948642154	0.237155318139398	1.16883453858363	0.364136386855475	0.487934839508768	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154134	ROBO3	64221	Robo3	-0.0664804897627059	3.3248578606906	0.704992048967657	0.813786778560121	-0.162071499318766	3.3248578606906	0.355758960029695	0.479227864904275	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154144	TBRG1	84897	Tbrg1	-0.0361248996029569	5.2186679728033	0.636698951354016	0.763426358689552	0.0376103616607307	5.2186679728033	0.622494491884765	0.72284637188786	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154146	NRGN	4900	Nrgn	-1.00267356225685	-0.636282306342103	0.0190345194948009	0.0580975179131302	-1.38334570052355	-0.636282306342103	0.00153356781528828	0.00509626985449059	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	NotSig	Down
ENSG00000154153	RETREG1	54463	Retreg1	0.245822286257673	-0.322938407362508	0.506298480269979	0.660533032750988	0.321982501301216	-0.322938407362508	0.390960585219183	0.513913345264114	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154174	TOMM70	9868	Tomm70a	0.184481444888865	6.52353089252161	0.00762374018267608	0.0279550385589979	0.250047573263636	6.52353089252161	0.000294077955565156	0.00119739084209219	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154175	ABI3BP	25890	Abi3bp	0.556832376442214	8.39940443077313	2.66677896412663e-17	2.33351049239672e-15	0.386003952470847	8.39940443077313	4.37685597689236e-09	5.54626788228657e-08	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154188	ANGPT1	284	Angpt1	0.0153979090230662	3.94275058180494	0.888967174323785	0.932409857004053	-0.138301622885965	3.94275058180494	0.210623377577169	0.319652966708865	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154217	PITPNC1	26207	Pitpnc1	0.0861802213691734	3.36960105538222	0.626800296569425	0.755970522291986	0.04781092029555	3.36960105538222	0.786643074139789	0.852789723954503	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154222	CC2D1B	200014	Cc2d1b	0.0744160692790927	5.69510701607159	0.270003337219917	0.42998162296017	0.0702150659266464	5.69510701607159	0.297529277669875	0.419095335176428	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154229	PRKCA	5578	Prkca	0.278161493246369	7.52058836019394	0.000167257522052597	0.0011755723555674	0.0974906416981229	7.52058836019394	0.187327617932957	0.290590665477034	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154237	LRRK1	79705	Lrrk1	-0.336223285725963	5.44271318662712	0.000279090620270232	0.00181894759478016	-0.430682415225432	5.44271318662712	3.29061772996155e-06	2.26438599305125e-05	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154240	CEP112	201134	Cep112	-0.442079813367714	3.3690406158248	0.000154704041613089	0.00109777512829864	-0.677874636438503	3.3690406158248	8.30778319595362e-09	9.93172982229281e-08	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154258	ABCA9	10350	Abca9	-0.502353458713365	-0.809695126078656	0.116775956530566	0.235719744085997	-0.56948589164228	-0.809695126078656	0.0749926348698639	0.139145681863933	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154262	ABCA6	23460	Abca6	-0.172229843490366	1.90046488218617	0.399572441307878	0.56388433637102	-0.641804841284289	1.90046488218617	0.0021301180375058	0.00681379743427119	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154263	ABCA10	10349	NA	-0.960797087705067	-0.787778064478585	0.00508954545966063	0.0202448967895074	-1.16447429415865	-0.787778064478585	0.000692197026865911	0.00253559812566091	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	NotSig	Down
ENSG00000154265	ABCA5	23461	Abca5	-0.632039769170719	3.98721139549954	8.68790208896235e-08	1.48527972360203e-06	-0.753583247598395	3.98721139549954	1.80787593915656e-10	2.91547103470526e-09	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154274	C4orf19	55286	0610040J01Rik	-0.575939329052769	-1.09987396155744	0.0699433223776169	0.160186131534799	-0.358832886537905	-1.09987396155744	0.25082326596282	0.366247964318724	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154277	UCHL1	7345	Uchl1	0.721439861000705	6.17380902006332	1.96543172534953e-20	2.61845084274494e-18	0.743219566004769	6.17380902006332	1.23810215641459e-21	9.24699731770652e-20	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154305	MIA3	375056	Mia3	-0.00493197964520767	6.33115378652155	0.942644458558163	0.966298783665473	0.0536209887914819	6.33115378652155	0.433590419035819	0.555530680705397	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154309	DISP1	84976	Disp1	-0.034525647733001	2.51068898698413	0.752133800990788	0.845307390868808	-0.0365466049049854	2.51068898698413	0.737561124673959	0.81481054173603	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSG00000154310	TNIK	23043	Tnik	0.371218803126665	2.48911520706724	0.0298166465019656	0.0827000739313431	0.591152359778639	2.48911520706724	0.000488647029199925	0.00187739991369408	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
