ID	Description	NES_musDTvsC	NES_acoDTvsC	padj_musDTvsC	padj_acoDTvsC	padj_min
GO:0030837	negative regulation of actin filament polymerization	-1.09114895128074	-1.07883422784379	0.810856765832639	0.540159994260296	0.540159994260296
GO:0008347	glial cell migration	-1.09022798881196	1.30938149576603	0.810856765832639	0.257701247538457	0.257701247538457
GO:0017038	protein import	1.07788795867071	1.12383423492339	0.810856765832639	0.388984966452585	0.388984966452585
GO:0021782	glial cell development	1.09653037110119	1.04864555000141	0.811045881829014	0.531030260197816	0.531030260197816
GO:0034756	regulation of iron ion transport	-1.15488755955986	NA	0.811314224658553	NA	0.811314224658553
GO:0006094	gluconeogenesis	-1.07732168862712	-0.957481542216285	0.811314224658553	0.707270551801802	0.707270551801802
GO:0034620	cellular response to unfolded protein	1.10036479574254	1.18920761779693	0.811380363942865	0.3462339939353	0.3462339939353
GO:0001937	negative regulation of endothelial cell proliferation	-1.10646957093725	-0.773032632463181	0.81227335354092	0.92289153074207	0.81227335354092
GO:0033080	immature T cell proliferation in thymus	1.15601391423734	-0.898026753736102	0.812618606893977	0.763570431932264	0.763570431932264
GO:0010824	regulation of centrosome duplication	1.12244065468861	1.11928260557574	0.812618606893977	0.476709564987142	0.476709564987142
GO:0042398	cellular modified amino acid biosynthetic process	1.10846695865363	0.750161336276974	0.812618606893977	0.954833925694853	0.812618606893977
GO:0030330	DNA damage response, signal transduction by p53 class mediator	1.0974974546676	1.31147819323546	0.812618606893977	0.193093007516119	0.193093007516119
GO:0010544	negative regulation of platelet activation	1.15527061950906	0.828605372562796	0.813035207742366	0.832605190617361	0.813035207742366
GO:0009713	catechol-containing compound biosynthetic process	-1.11392005154086	0.789498888169581	0.813035207742366	0.863013759968477	0.813035207742366
GO:0042423	catecholamine biosynthetic process	-1.11392005154086	0.789498888169581	0.813035207742366	0.863013759968477	0.813035207742366
GO:0021879	forebrain neuron differentiation	1.112549741578	-1.00143132839304	0.813035207742366	0.666823135296341	0.666823135296341
GO:0007129	homologous chromosome pairing at meiosis	-1.10695940460717	-0.925849067198419	0.813035207742366	0.743970782757547	0.743970782757547
GO:0043030	regulation of macrophage activation	-1.09904414017172	1.85888897761242	0.813035207742366	0.00515982208722718	0.00515982208722718
GO:0018210	peptidyl-threonine modification	1.09141562908897	1.39925353722086	0.813035207742366	0.0755506832115981	0.0755506832115981
GO:0038034	signal transduction in absence of ligand	1.08776874390896	1.6401208722867	0.813035207742366	0.0197335838188548	0.0197335838188548
GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	1.08776874390896	1.6401208722867	0.813035207742366	0.0197335838188548	0.0197335838188548
GO:0060831	smoothened signaling pathway involved in dorsal/ventral neural tube patterning	1.17627745631654	-1.19443039511186	0.813217589702454	0.469206285612536	0.469206285612536
GO:0007175	negative regulation of epidermal growth factor-activated receptor activity	1.17498109820822	-0.689332578868851	0.813217589702454	0.950743867397008	0.813217589702454
GO:0033089	positive regulation of T cell differentiation in thymus	1.15240836316479	-1.03684961184293	0.813217589702454	0.628355821393796	0.628355821393796
GO:0045136	development of secondary sexual characteristics	1.1495653370869	1.09482264442752	0.813217589702454	0.569363058754855	0.569363058754855
GO:0060479	lung cell differentiation	1.11479241575582	-1.07648114443867	0.813217589702454	0.569353155675101	0.569353155675101
GO:0050821	protein stabilization	1.07272958736259	1.03447975348401	0.813217589702454	0.581493307969291	0.581493307969291
GO:0086091	regulation of heart rate by cardiac conduction	-1.11366492726277	-1.78362469779744	0.815749124588194	0.00515982208722718	0.00515982208722718
GO:0010839	negative regulation of keratinocyte proliferation	1.17404376705351	0.680587709918866	0.81694091352003	0.948232826941919	0.81694091352003
GO:0006857	oligopeptide transport	1.17279845719848	-0.857757055150873	0.81694091352003	0.819957797290858	0.81694091352003
GO:0043112	receptor metabolic process	-1.07855918611026	0.786375254766818	0.817248410336963	0.953074681728528	0.817248410336963
GO:0006415	translational termination	1.17102507045273	0.977882093843156	0.817495359028111	0.681698065235756	0.681698065235756
GO:0051447	negative regulation of meiotic cell cycle	1.17018965260332	1.53683084350366	0.817495359028111	0.134558626727356	0.134558626727356
GO:0045586	regulation of gamma-delta T cell differentiation	1.16910041078	1.11267561958787	0.817495359028111	0.540597759500281	0.540597759500281
GO:0046643	regulation of gamma-delta T cell activation	1.16910041078	1.11267561958787	0.817495359028111	0.540597759500281	0.540597759500281
GO:1901028	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	1.13135034014827	-0.588538132734155	0.817495359028111	0.994438268114629	0.817495359028111
GO:2000036	regulation of stem cell population maintenance	1.10731118244825	-1.02167066292555	0.817495359028111	0.628008729553352	0.628008729553352
GO:0006692	prostanoid metabolic process	1.10592506127475	1.73698258457175	0.817495359028111	0.0159454111278179	0.0159454111278179
GO:0006693	prostaglandin metabolic process	1.10592506127475	1.73698258457175	0.817495359028111	0.0159454111278179	0.0159454111278179
GO:0090559	regulation of membrane permeability	1.08812977126046	1.20652243623255	0.817495359028111	0.322721376198534	0.322721376198534
GO:0042472	inner ear morphogenesis	1.08789935835681	-1.35125264979459	0.817495359028111	0.178195266272189	0.178195266272189
GO:1903305	regulation of regulated secretory pathway	1.08771989791467	1.12685489587836	0.817495359028111	0.368928272454417	0.368928272454417
GO:0051170	import into nucleus	1.08116799715722	1.31480394763835	0.817495359028111	0.0982195685391387	0.0982195685391387
GO:0001701	in utero embryonic development	1.05581092724766	0.948240714238119	0.817495359028111	0.860952431373587	0.817495359028111
GO:0051251	positive regulation of lymphocyte activation	-1.04124854590321	2.38434421586357	0.817495359028111	4.66899224806202e-09	4.66899224806202e-09
GO:0140115	export across plasma membrane	1.10029699958218	-1.53802484447249	0.818726039741573	0.0417908942076044	0.0417908942076044
GO:0001963	synaptic transmission, dopaminergic	-1.10509967347039	0.86503103259703	0.818968496011298	0.808995362608704	0.808995362608704
GO:0060572	morphogenesis of an epithelial bud	1.15016319082029	-1.88463925251802	0.819159247154288	0.00353539931364203	0.00353539931364203
GO:0098883	synapse pruning	-1.14058296631989	0.656453386097462	0.819159247154288	0.945905174071236	0.819159247154288
GO:1900182	positive regulation of protein localization to nucleus	1.09950042968782	1.40670501576668	0.819159247154288	0.0900169136448448	0.0900169136448448
GO:0050848	regulation of calcium-mediated signaling	1.08625196544881	1.00453828617362	0.819159247154288	0.644226028622092	0.644226028622092
GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	-1.11330002948286	1.8203708779615	0.81962250469784	0.0168490129256323	0.0168490129256323
GO:0032328	alanine transport	1.14657727921912	0.809134410163139	0.819736220522707	0.841643573217356	0.819736220522707
GO:0038092	nodal signaling pathway	1.14408855726371	-0.762897147586439	0.819736220522707	0.875661524488606	0.819736220522707
GO:0051953	negative regulation of amine transport	1.1352198494206	1.12179352323355	0.819736220522707	0.512407400339105	0.512407400339105
GO:0008156	negative regulation of DNA replication	1.12405915606879	1.24411758343069	0.819736220522707	0.385611540923968	0.385611540923968
GO:0035581	sequestering of extracellular ligand from receptor	1.12298569641446	NA	0.819736220522707	NA	0.819736220522707
GO:0006450	regulation of translational fidelity	1.12210709178669	NA	0.819736220522707	NA	0.819736220522707
GO:1902947	regulation of tau-protein kinase activity	1.12181743231559	1.0630713666658	0.819736220522707	0.599534014259636	0.599534014259636
GO:0071398	cellular response to fatty acid	-1.10922411778854	-1.08803844153903	0.819736220522707	0.566042919736388	0.566042919736388
GO:0050995	negative regulation of lipid catabolic process	-1.10557348651886	1.5970385290108	0.819736220522707	0.0701007285217385	0.0701007285217385
GO:0042304	regulation of fatty acid biosynthetic process	-1.0962255604588	1.51511297429009	0.820052094251813	0.0647617701957904	0.0647617701957904
GO:0060117	auditory receptor cell development	-1.10984154808754	-1.10252619569661	0.820911768418039	0.541117379762846	0.541117379762846
GO:0010092	specification of animal organ identity	-1.09964658531428	-1.93333628137204	0.82174087761719	0.000732200809661344	0.000732200809661344
GO:0007405	neuroblast proliferation	1.09035652781828	-1.45547370122493	0.822079378429252	0.0677630599615579	0.0677630599615579
GO:0070254	mucus secretion	1.15953450241131	0.815726665766712	0.824647750712329	0.847900075909185	0.824647750712329
GO:0072073	kidney epithelium development	1.09093799637465	-1.63956996022107	0.824647750712329	0.00214256185409722	0.00214256185409722
GO:1904507	positive regulation of telomere maintenance in response to DNA damage	1.16693687721704	0.82471012062409	0.825469236686804	0.83459777043365	0.825469236686804
GO:0046475	glycerophospholipid catabolic process	1.13253757401309	1.11700265254036	0.825469236686804	0.49635337261527	0.49635337261527
GO:0070207	protein homotrimerization	-1.13872811191661	0.835942754276974	0.825654307524537	0.816391455840024	0.816391455840024
GO:0097264	self proteolysis	1.13626719933619	NA	0.825654307524537	NA	0.825654307524537
GO:1905097	regulation of guanyl-nucleotide exchange factor activity	1.13570584739001	0.524100608062094	0.825654307524537	1	0.825654307524537
GO:0034637	cellular carbohydrate biosynthetic process	-1.07821051049903	-1.0414626926052	0.825654307524537	0.567775124313007	0.567775124313007
GO:0002286	T cell activation involved in immune response	-1.06081642693749	2.35347377138776	0.825654307524537	5.05512007920386e-08	5.05512007920386e-08
GO:0070242	thymocyte apoptotic process	1.14475607935991	1.35577722644883	0.826872207644848	0.274720699667712	0.274720699667712
GO:2000561	regulation of CD4-positive, alpha-beta T cell proliferation	-1.12549440104363	-0.844856713498161	0.826872207644848	0.823173050535502	0.823173050535502
GO:0048845	venous blood vessel morphogenesis	-1.13538834138259	-1.09088274543649	0.828905178464121	0.58816638878201	0.58816638878201
GO:0009437	carnitine metabolic process	-1.12502306365944	-1.48862009311516	0.828954867175292	0.144947015525542	0.144947015525542
GO:0060074	synapse maturation	-1.10041162296282	-1.43967324735523	0.828954867175292	0.165769072326039	0.165769072326039
GO:0046627	negative regulation of insulin receptor signaling pathway	-1.09833336492033	1.04252963395274	0.828954867175292	0.572281247300682	0.572281247300682
GO:0010906	regulation of glucose metabolic process	-1.0610741081231	-1.05900494624536	0.828954867175292	0.545530923423845	0.545530923423845
GO:0032868	response to insulin	-1.04719346852681	0.862395974370555	0.829301251294751	0.955342275086799	0.829301251294751
GO:0051204	protein insertion into mitochondrial membrane	1.14233245129823	1.36802248204034	0.829591891721976	0.272327723028088	0.272327723028088
GO:0099640	axo-dendritic protein transport	-1.13263984391658	-1.51666892191088	0.829591891721976	0.123770234421877	0.123770234421877
GO:0032332	positive regulation of chondrocyte differentiation	-1.09763074606288	-1.56085570107073	0.829591891721976	0.0804008759006628	0.0804008759006628
GO:0032642	regulation of chemokine production	-1.06157284926122	1.85207942768198	0.82969284300198	0.00092716799214375	0.00092716799214375
GO:2000551	regulation of T-helper 2 cell cytokine production	-1.13268660085696	1.53234149134696	0.830020387747862	0.147155569978532	0.147155569978532
GO:0046033	AMP metabolic process	1.12558791569629	1.47108385913957	0.830055610724925	0.155031182288017	0.155031182288017
GO:0045989	positive regulation of striated muscle contraction	-1.12195587488546	-0.967764843802814	0.830055610724925	0.709084723224191	0.709084723224191
GO:0042416	dopamine biosynthetic process	-1.11883504806028	-0.65285452062319	0.830055610724925	0.961151487622076	0.830055610724925
GO:0046635	positive regulation of alpha-beta T cell activation	-1.06412842575996	2.01791432775175	0.830055610724925	0.000214080469337068	0.000214080469337068
GO:2000347	positive regulation of hepatocyte proliferation	-1.12235831914684	-1.32188475848817	0.830302571932329	0.328637638736431	0.328637638736431
GO:0048863	stem cell differentiation	1.06608111695343	-1.00639976455685	0.830302571932329	0.634858201668738	0.634858201668738
GO:0030866	cortical actin cytoskeleton organization	1.10193017804641	1.52576058823528	0.83054885588707	0.0616174238378371	0.0616174238378371
GO:0060071	Wnt signaling pathway, planar cell polarity pathway	1.10105973419168	-1.10529180364857	0.83054885588707	0.510705925484445	0.510705925484445
GO:0000338	protein deneddylation	1.10916109193558	1.21740939896085	0.830888108668125	0.450382014547904	0.450382014547904
GO:0051443	positive regulation of ubiquitin-protein transferase activity	1.11666221048754	1.47069061596142	0.831333559296501	0.149035607184121	0.149035607184121
GO:0010043	response to zinc ion	1.11421131987483	0.90547861323449	0.831333559296501	0.768416752051215	0.768416752051215
GO:1904031	positive regulation of cyclin-dependent protein kinase activity	1.11277868763945	0.985743565728209	0.831333559296501	0.660069549704376	0.660069549704376
GO:0070542	response to fatty acid	-1.10947758995791	-0.991492871207555	0.831333559296501	0.663285488738857	0.663285488738857
GO:0061157	mRNA destabilization	1.08927164392636	1.02429112594457	0.831333559296501	0.600171783491668	0.600171783491668
GO:0016446	somatic hypermutation of immunoglobulin genes	1.14116858062506	1.49691744709091	0.831405542520599	0.176961889425658	0.176961889425658
GO:0018107	peptidyl-threonine phosphorylation	1.0801502799179	1.44741506930835	0.831918428212641	0.0379316390886628	0.0379316390886628
GO:0031060	regulation of histone methylation	1.07740480851016	1.23526837844883	0.831918428212641	0.280278217821782	0.280278217821782
GO:0060042	retina morphogenesis in camera-type eye	-1.07402563313204	-1.34530806695867	0.831918428212641	0.223713534110573	0.223713534110573
GO:0032511	late endosome to vacuole transport via multivesicular body sorting pathway	1.15390157459081	0.78933371358283	0.83239876752858	0.876633772887375	0.83239876752858
GO:0032930	positive regulation of superoxide anion generation	-1.10566452086326	1.30792287714333	0.832568516325495	0.328571981642077	0.328571981642077
GO:0045669	positive regulation of osteoblast differentiation	1.07718996516391	-1.38919135847121	0.832568516325495	0.160750812932248	0.160750812932248
GO:0030033	microvillus assembly	1.15842258624528	-0.579843552173544	0.833030939396023	0.99755845613682	0.833030939396023
GO:0014065	phosphatidylinositol 3-kinase signaling	-1.05494257062052	1.37542541883147	0.833073537502292	0.080157676882122	0.080157676882122
GO:0071216	cellular response to biotic stimulus	-1.05174615829906	2.42499891909421	0.833088542306275	4.66899224806202e-09	4.66899224806202e-09
GO:0002923	regulation of humoral immune response mediated by circulating immunoglobulin	-1.11163125466824	1.78633055595903	0.834265637390249	0.0186101126661479	0.0186101126661479
GO:0010951	negative regulation of endopeptidase activity	1.07653329578346	1.44609944460677	0.834265637390249	0.0435269495695404	0.0435269495695404
GO:1903053	regulation of extracellular matrix organization	-1.07149168651928	1.01675127527111	0.834383521848732	0.617502107437967	0.617502107437967
GO:0002115	store-operated calcium entry	-1.10347796755483	-1.27116597421598	0.835051245411918	0.376190624902408	0.376190624902408
GO:0030502	negative regulation of bone mineralization	1.15120442256062	1.65820384484849	0.835925632911392	0.062967641618288	0.062967641618288
GO:0042053	regulation of dopamine metabolic process	1.13509714345528	-1.41272039540112	0.83621933731999	0.219468569491225	0.219468569491225
GO:1903599	positive regulation of autophagy of mitochondrion	-1.12357951770617	0.648825080521971	0.83621933731999	0.950866284428752	0.83621933731999
GO:1902563	regulation of neutrophil activation	-1.10649713483945	1.76149131684166	0.83621933731999	0.0441953036116463	0.0441953036116463
GO:0032373	positive regulation of sterol transport	-1.10488115083462	1.00418947858074	0.83621933731999	0.668362107801569	0.668362107801569
GO:0032376	positive regulation of cholesterol transport	-1.10488115083462	1.00418947858074	0.83621933731999	0.668362107801569	0.668362107801569
GO:1904321	response to forskolin	-1.10116473514321	-1.48725259605316	0.83621933731999	0.143565751891157	0.143565751891157
GO:1904322	cellular response to forskolin	-1.10116473514321	-1.48725259605316	0.83621933731999	0.143565751891157	0.143565751891157
GO:1901381	positive regulation of potassium ion transmembrane transport	-1.08954476271914	-1.82859268144671	0.83621933731999	0.00350131833349315	0.00350131833349315
GO:0008360	regulation of cell shape	1.07083013680256	1.51765311405449	0.83621933731999	0.0148687179456651	0.0148687179456651
GO:0032623	interleukin-2 production	-1.06167515260272	1.67937435443552	0.83621933731999	0.0163894341715887	0.0163894341715887
GO:0045542	positive regulation of cholesterol biosynthetic process	1.10581390776144	0.584764976307254	0.836371168185584	0.983295900649253	0.836371168185584
GO:0106120	positive regulation of sterol biosynthetic process	1.10581390776144	0.584764976307254	0.836371168185584	0.983295900649253	0.836371168185584
GO:2000310	regulation of NMDA receptor activity	-1.09783460890732	-1.13888798047931	0.836371168185584	0.520149003139854	0.520149003139854
GO:0099024	plasma membrane invagination	-1.05418621941476	1.72759661826273	0.836371168185584	0.00879173911075394	0.00879173911075394
GO:0030322	stabilization of membrane potential	1.13252876707947	-0.711611201095094	0.836693132683211	0.935584990759662	0.836693132683211
GO:0071679	commissural neuron axon guidance	1.13160832292062	-1.27157956794945	0.836693132683211	0.378029586141635	0.378029586141635
GO:0006098	pentose-phosphate shunt	1.12753385349844	0.829746871972286	0.836693132683211	0.822963076041643	0.822963076041643
GO:0050779	RNA destabilization	1.08546318884783	1.12534845587191	0.836693132683211	0.417763443097678	0.417763443097678
GO:0007009	plasma membrane organization	-1.04976182529662	-1.12176514801777	0.836693132683211	0.44812734942695	0.44812734942695
GO:0010675	regulation of cellular carbohydrate metabolic process	-1.05269706691212	-0.999146345829817	0.838631533755501	0.649623150744319	0.649623150744319
GO:0002695	negative regulation of leukocyte activation	-1.04440066475683	2.28266735283665	0.838773449083525	4.66899224806202e-09	4.66899224806202e-09
GO:0050872	white fat cell differentiation	-1.10210446673785	-1.43622538761883	0.83893287164555	0.199143645952157	0.199143645952157
GO:0090141	positive regulation of mitochondrial fission	-1.100568695644	-0.502817536651902	0.83893287164555	1	0.83893287164555
GO:0045721	negative regulation of gluconeogenesis	-1.086915200027	1.24659751256118	0.83893287164555	0.378284630331015	0.378284630331015
GO:0009855	determination of bilateral symmetry	1.0770431037426	-1.32756209362588	0.83893287164555	0.201694461188132	0.201694461188132
GO:0002523	leukocyte migration involved in inflammatory response	1.12544100124758	1.88363644014685	0.839055721487168	0.00859928651687847	0.00859928651687847
GO:0001707	mesoderm formation	1.07448993046757	-1.02706232210788	0.839283935481399	0.590768456583344	0.590768456583344
GO:0051302	regulation of cell division	1.0728924360264	1.40879508910029	0.839283935481399	0.0425247198531317	0.0425247198531317
GO:0036124	histone H3-K9 trimethylation	1.13917357923835	0.952476106068476	0.839555245622191	0.716435757617494	0.716435757617494
GO:0010469	regulation of signaling receptor activity	1.07484258456885	1.24585538887694	0.839555245622191	0.230670581116318	0.230670581116318
GO:1900025	negative regulation of substrate adhesion-dependent cell spreading	1.15570640317703	-0.954333359267305	0.83973585639928	0.709084723224191	0.709084723224191
GO:0030432	peristalsis	-1.10101998481773	-1.15199564752553	0.83973585639928	0.52050606204639	0.52050606204639
GO:0043649	dicarboxylic acid catabolic process	-1.10073609589696	-1.10771766027044	0.83973585639928	0.570833496276837	0.570833496276837
GO:0032891	negative regulation of organic acid transport	-1.09175966591006	1.11557470875502	0.83973585639928	0.528627954903625	0.528627954903625
GO:0030510	regulation of BMP signaling pathway	1.08255401166282	-1.82752539366374	0.83973585639928	0.000656111491944744	0.000656111491944744
GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	-1.08249299351016	2.22956231750555	0.83973585639928	1.37969031820515e-05	1.37969031820515e-05
GO:0007369	gastrulation	1.07214806226279	-0.835837785808784	0.83973585639928	0.934903972638779	0.83973585639928
GO:1904892	regulation of receptor signaling pathway via STAT	-1.06583175185539	2.20603449040943	0.83973585639928	2.54286890113193e-06	2.54286890113193e-06
GO:0046209	nitric oxide metabolic process	-1.0562389067399	1.62936066998373	0.83973585639928	0.0117848165891167	0.0117848165891167
GO:0045333	cellular respiration	-1.05069741575176	0.975081380453456	0.83973585639928	0.699964670552906	0.699964670552906
GO:1902882	regulation of response to oxidative stress	1.07940914806957	1.34084838845726	0.841430067942544	0.124153224618283	0.124153224618283
GO:0002275	myeloid cell activation involved in immune response	-1.0594066514344	2.30846754136303	0.842380974456446	1.22843418997887e-07	1.22843418997887e-07
GO:0006544	glycine metabolic process	1.09833818240295	0.91291924151966	0.842734683586856	0.751778656126482	0.751778656126482
GO:0010574	regulation of vascular endothelial growth factor production	-1.08669639232955	1.83938961335579	0.842734683586856	0.0101223202100936	0.0101223202100936
GO:0048663	neuron fate commitment	1.08257196278696	-1.76017530890839	0.842734683586856	0.00935819790547057	0.00935819790547057
GO:0051967	negative regulation of synaptic transmission, glutamatergic	-1.11825217491209	-1.0612727556606	0.844453312757536	0.598564954682779	0.598564954682779
GO:0016073	snRNA metabolic process	1.07977084525173	1.29665174154177	0.844453312757536	0.300523194480084	0.300523194480084
GO:0009395	phospholipid catabolic process	1.09129842731884	1.06101721150577	0.844690421905759	0.553570226537217	0.553570226537217
GO:0031057	negative regulation of histone modification	1.09110918178715	0.992134958225512	0.844690421905759	0.638231361959376	0.638231361959376
GO:0034389	lipid droplet organization	-1.08755797330452	-1.04629802390221	0.844690421905759	0.605475498105946	0.605475498105946
GO:0009063	cellular amino acid catabolic process	-1.06133796309139	-1.08904187749707	0.844690421905759	0.494568787537538	0.494568787537538
GO:0052548	regulation of endopeptidase activity	1.05468201963373	1.78707802966648	0.844690421905759	1.6674165802993e-05	1.6674165802993e-05
GO:0060547	negative regulation of necrotic cell death	-1.08417278081794	0.632805545769563	0.845492139379875	0.983996447886974	0.845492139379875
GO:0042558	pteridine-containing compound metabolic process	1.0990847362692	1.29939378672293	0.845616253859799	0.326614889705882	0.326614889705882
GO:0002701	negative regulation of production of molecular mediator of immune response	-1.08884580345611	1.8203642487671	0.845616253859799	0.00772760831943479	0.00772760831943479
GO:0006620	post-translational protein targeting to endoplasmic reticulum membrane	1.13037310730062	0.712631983578536	0.846252749674101	0.939895021842765	0.846252749674101
GO:0050654	chondroitin sulfate proteoglycan metabolic process	-1.09403071890383	-1.18645677049178	0.846252749674101	0.407125852358907	0.407125852358907
GO:0007411	axon guidance	1.06337573858339	-1.47107977772623	0.846252749674101	0.0117848165891167	0.0117848165891167
GO:1901387	positive regulation of voltage-gated calcium channel activity	1.1415631659174	-1.32528339980496	0.846294899536321	0.326614889705882	0.326614889705882
GO:0098885	modification of postsynaptic actin cytoskeleton	1.1317388965027	-0.984012776525982	0.846294899536321	0.689492823972946	0.689492823972946
GO:0060307	regulation of ventricular cardiac muscle cell membrane repolarization	1.11577019584181	-1.17419022179044	0.846294899536321	0.482103631352841	0.482103631352841
GO:0009148	pyrimidine nucleoside triphosphate biosynthetic process	1.1135978542767	1.17032268204672	0.846294899536321	0.494568787537538	0.494568787537538
GO:0035812	renal sodium excretion	1.11324892166684	0.814610313437676	0.846294899536321	0.866672257631667	0.846294899536321
GO:0061311	cell surface receptor signaling pathway involved in heart development	1.10432082170617	-1.64438660318327	0.846294899536321	0.0577568926140638	0.0577568926140638
GO:0061684	chaperone-mediated autophagy	1.1041745649104	1.01291214116166	0.846294899536321	0.660643524359563	0.660643524359563
GO:1903859	regulation of dendrite extension	1.10412765504039	-1.1973510648643	0.846294899536321	0.433060109289617	0.433060109289617
GO:1903779	regulation of cardiac conduction	-1.10288965114625	NA	0.846294899536321	NA	0.846294899536321
GO:1900115	extracellular regulation of signal transduction	1.10196409585668	NA	0.846294899536321	NA	0.846294899536321
GO:1900116	extracellular negative regulation of signal transduction	1.10196409585668	NA	0.846294899536321	NA	0.846294899536321
GO:0036444	calcium import into the mitochondrion	-1.10154836478074	-0.970187836818824	0.846294899536321	0.689492823972946	0.689492823972946
GO:0031272	regulation of pseudopodium assembly	1.09635865197615	-0.708098397199958	0.846294899536321	0.933677561127819	0.846294899536321
GO:0031274	positive regulation of pseudopodium assembly	1.09635865197615	-0.708098397199958	0.846294899536321	0.933677561127819	0.846294899536321
GO:0006577	amino-acid betaine metabolic process	-1.09617831125362	-1.43833447273792	0.846294899536321	0.18492950899368	0.18492950899368
GO:0031650	regulation of heat generation	-1.09463762685918	1.95092892540108	0.846294899536321	0.0043431798321838	0.0043431798321838
GO:0032905	transforming growth factor beta1 production	-1.09437608933112	-0.85314820314026	0.846294899536321	0.816391455840024	0.816391455840024
GO:0050926	regulation of positive chemotaxis	-1.09008320615859	-0.968925207386138	0.846294899536321	0.702101479537048	0.702101479537048
GO:0002524	hypersensitivity	-1.08999482684066	1.97823228720255	0.846294899536321	0.00121083833098512	0.00121083833098512
GO:0007595	lactation	1.08880157335688	1.14431994387352	0.846294899536321	0.465813335488609	0.465813335488609
GO:2001034	positive regulation of double-strand break repair via nonhomologous end joining	-1.08850620188744	1.08465996038398	0.846294899536321	0.568628740826285	0.568628740826285
GO:0051014	actin filament severing	-1.08764362598614	1.00849111922256	0.846294899536321	0.643708768708769	0.643708768708769
GO:0015919	peroxisomal membrane transport	-1.08555393961593	-1.00027043689041	0.846294899536321	0.668189272622034	0.668189272622034
GO:0060143	positive regulation of syncytium formation by plasma membrane fusion	-1.0827742448427	1.76894271352268	0.846294899536321	0.0188661740047881	0.0188661740047881
GO:0009988	cell-cell recognition	1.07999085757848	-0.907291210939275	0.846294899536321	0.765432180387058	0.765432180387058
GO:0006071	glycerol metabolic process	-1.07898182937674	0.843953396573175	0.846294899536321	0.816558279593299	0.816558279593299
GO:1900271	regulation of long-term synaptic potentiation	-1.07385699814027	-1.37514158750474	0.846294899536321	0.213859518307019	0.213859518307019
GO:0033238	regulation of cellular amine metabolic process	1.07298851782608	-1.35346554506302	0.846294899536321	0.223713534110573	0.223713534110573
GO:0110149	regulation of biomineralization	1.07125350871342	-0.936162307671308	0.846294899536321	0.763145944275665	0.763145944275665
GO:0006721	terpenoid metabolic process	1.06888267096855	1.06198389725206	0.846294899536321	0.56022116577098	0.56022116577098
GO:0061351	neural precursor cell proliferation	1.06752064292609	-1.14281864684941	0.846294899536321	0.388421100150261	0.388421100150261
GO:0051298	centrosome duplication	1.0636538793088	1.2333821906998	0.846294899536321	0.283839862247094	0.283839862247094
GO:0050810	regulation of steroid biosynthetic process	-1.06300729868192	0.772311812065325	0.846294899536321	0.963959162573481	0.846294899536321
GO:0048839	inner ear development	1.06167180986145	-1.57491538270691	0.846294899536321	0.00639472976492569	0.00639472976492569
GO:0009620	response to fungus	-1.06095734379412	2.1563777780197	0.846294899536321	6.88472951690066e-05	6.88472951690066e-05
GO:0097485	neuron projection guidance	1.0587404607213	-1.47107977772623	0.846294899536321	0.0117848165891167	0.0117848165891167
GO:0007548	sex differentiation	1.05295809123933	-1.23442407012879	0.846294899536321	0.216611159967863	0.216611159967863
GO:0070997	neuron death	1.04947323733005	1.1833972819879	0.846294899536321	0.134137859935987	0.134137859935987
GO:0032722	positive regulation of chemokine production	-1.04649463136454	1.75045966200547	0.846294899536321	0.00890035736385989	0.00890035736385989
GO:0099565	chemical synaptic transmission, postsynaptic	-1.04260302254856	-1.99653706179257	0.846294899536321	2.9437459428512e-05	2.9437459428512e-05
GO:0048640	negative regulation of developmental growth	-1.04097308783055	-1.34850521535217	0.846294899536321	0.151124224612597	0.151124224612597
GO:0001935	endothelial cell proliferation	-1.03607541564895	-0.869973516782082	0.846294899536321	0.877804731903407	0.846294899536321
GO:0042541	hemoglobin biosynthetic process	1.11723772481	0.819561822381794	0.847812888929363	0.839569696969697	0.839569696969697
GO:1904177	regulation of adipose tissue development	-1.11141186877219	1.01347204766388	0.847812888929363	0.649060861208031	0.649060861208031
GO:0048635	negative regulation of muscle organ development	1.13638962829104	1.01667254901641	0.84799778727066	0.655317282044083	0.655317282044083
GO:0009147	pyrimidine nucleoside triphosphate metabolic process	1.13179418269218	1.54762076915868	0.848410342607825	0.134439602501715	0.134439602501715
GO:0002566	somatic diversification of immune receptors via somatic mutation	1.13074053983808	1.47829882238524	0.848410342607825	0.180673739363457	0.180673739363457
GO:0090083	regulation of inclusion body assembly	1.12549012172447	-1.11441377909593	0.848410342607825	0.543876558134735	0.543876558134735
GO:0010232	vascular transport	1.11554403033293	1.31488394829287	0.848410342607825	0.311069290208472	0.311069290208472
GO:0031145	anaphase-promoting complex-dependent catabolic process	1.11546896039368	1.25486328231036	0.848410342607825	0.360689102564103	0.360689102564103
GO:0060026	convergent extension	1.11378243553125	-1.46792871647445	0.848410342607825	0.146130660769109	0.146130660769109
GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	1.11287271617982	-1.25986098163424	0.848410342607825	0.391792868470002	0.391792868470002
